time,IP,seq
1462857620,2001:470:83ae:2:212:6d02:0:4013,256
1462857621,2001:470:83ae:2:212:6d02:0:4034,257
1462857622,2001:470:83ae:2:212:6d02:0:4040,255
1462857625,2001:470:83ae:2:212:6d02:0:4043,256
1462857625,2001:470:83ae:2:212:6d02:0:4044,255
1462857626,2001:470:83ae:2:212:6d02:0:4043,248
1462857626,2001:470:83ae:2:212:6d02:0:4042,256
1462857627,2001:470:83ae:2:212:6d02:0:400f,257
1462857627,2001:470:83ae:2:212:6d02:0:4035,255
1462857629,2001:470:83ae:2:212:6d02:0:4041,243
1462857630,2001:470:83ae:2:212:6d02:0:4013,257
1462857631,2001:470:83ae:2:212:6d02:0:4034,258
1462857632,2001:470:83ae:2:212:6d02:0:4040,256
1462857635,2001:470:83ae:2:212:6d02:0:4043,257
1462857635,2001:470:83ae:2:212:6d02:0:4044,256
1462857636,2001:470:83ae:2:212:6d02:0:4042,257
1462857636,2001:470:83ae:2:212:6d02:0:4043,249
1462857637,2001:470:83ae:2:212:6d02:0:400f,258
1462857637,2001:470:83ae:2:212:6d02:0:4035,256
1462857640,2001:470:83ae:2:212:6d02:0:4041,244
1462857640,2001:470:83ae:2:212:6d02:0:4013,258
1462857641,2001:470:83ae:2:212:6d02:0:4034,259
1462857642,2001:470:83ae:2:212:6d02:0:4040,257
1462857645,2001:470:83ae:2:212:6d02:0:4043,258
1462857645,2001:470:83ae:2:212:6d02:0:4044,257
1462857646,2001:470:83ae:2:212:6d02:0:4042,258
1462857646,2001:470:83ae:2:212:6d02:0:4043,250
1462857647,2001:470:83ae:2:212:6d02:0:400f,259
1462857647,2001:470:83ae:2:212:6d02:0:4035,257
1462857650,2001:470:83ae:2:212:6d02:0:4013,259
1462857651,2001:470:83ae:2:212:6d02:0:4034,260
1462857652,2001:470:83ae:2:212:6d02:0:4040,258
1462857655,2001:470:83ae:2:212:6d02:0:4043,259
1462857655,2001:470:83ae:2:212:6d02:0:4044,258
1462857656,2001:470:83ae:2:212:6d02:0:4042,259
1462857657,2001:470:83ae:2:212:6d02:0:4043,251
1462857657,2001:470:83ae:2:212:6d02:0:4035,258
1462857660,2001:470:83ae:2:212:6d02:0:4013,260
1462857661,2001:470:83ae:2:212:6d02:0:4041,246
1462857661,2001:470:83ae:2:212:6d02:0:4034,261
1462857662,2001:470:83ae:2:212:6d02:0:4040,259
1462857665,2001:470:83ae:2:212:6d02:0:4043,260
1462857665,2001:470:83ae:2:212:6d02:0:4044,259
1462857666,2001:470:83ae:2:212:6d02:0:4042,260
1462857667,2001:470:83ae:2:212:6d02:0:400f,261
1462857667,2001:470:83ae:2:212:6d02:0:4035,259
1462857667,2001:470:83ae:2:212:6d02:0:4043,252
1462857670,2001:470:83ae:2:212:6d02:0:4013,261
1462857671,2001:470:83ae:2:212:6d02:0:4034,262
1462857671,2001:470:83ae:2:212:6d02:0:4041,247
1462857672,2001:470:83ae:2:212:6d02:0:4040,260
1462857675,2001:470:83ae:2:212:6d02:0:4043,261
1462857675,2001:470:83ae:2:212:6d02:0:4044,260
1462857676,2001:470:83ae:2:212:6d02:0:4042,261
1462857677,2001:470:83ae:2:212:6d02:0:400f,262
1462857677,2001:470:83ae:2:212:6d02:0:4035,260
1462857677,2001:470:83ae:2:212:6d02:0:4043,253
1462857680,2001:470:83ae:2:212:6d02:0:4013,262
1462857681,2001:470:83ae:2:212:6d02:0:4034,263
1462857682,2001:470:83ae:2:212:6d02:0:4041,248
1462857682,2001:470:83ae:2:212:6d02:0:4040,261
1462857685,2001:470:83ae:2:212:6d02:0:4043,262
1462857685,2001:470:83ae:2:212:6d02:0:4044,261
1462857686,2001:470:83ae:2:212:6d02:0:4042,262
1462857687,2001:470:83ae:2:212:6d02:0:400f,263
1462857687,2001:470:83ae:2:212:6d02:0:4035,261
1462857688,2001:470:83ae:2:212:6d02:0:4043,254
1462857690,2001:470:83ae:2:212:6d02:0:4013,263
1462857691,2001:470:83ae:2:212:6d02:0:4034,264
1462857692,2001:470:83ae:2:212:6d02:0:4040,262
1462857692,2001:470:83ae:2:212:6d02:0:4041,249
1462857695,2001:470:83ae:2:212:6d02:0:4043,263
1462857696,2001:470:83ae:2:212:6d02:0:4044,262
1462857696,2001:470:83ae:2:212:6d02:0:4042,263
1462857697,2001:470:83ae:2:212:6d02:0:400f,264
1462857697,2001:470:83ae:2:212:6d02:0:4035,262
1462857698,2001:470:83ae:2:212:6d02:0:4043,255
1462857700,2001:470:83ae:2:212:6d02:0:4013,264
1462857701,2001:470:83ae:2:212:6d02:0:4034,265
1462857702,2001:470:83ae:2:212:6d02:0:4040,263
1462857703,2001:470:83ae:2:212:6d02:0:4041,250
1462857705,2001:470:83ae:2:212:6d02:0:4043,264
1462857706,2001:470:83ae:2:212:6d02:0:4042,264
1462857707,2001:470:83ae:2:212:6d02:0:400f,265
1462857707,2001:470:83ae:2:212:6d02:0:4035,263
1462857708,2001:470:83ae:2:212:6d02:0:4043,256
1462857710,2001:470:83ae:2:212:6d02:0:4013,265
1462857711,2001:470:83ae:2:212:6d02:0:4034,266
1462857712,2001:470:83ae:2:212:6d02:0:4040,264
1462857713,2001:470:83ae:2:212:6d02:0:4041,251
1462857715,2001:470:83ae:2:212:6d02:0:4043,265
1462857716,2001:470:83ae:2:212:6d02:0:4042,265
1462857716,2001:470:83ae:2:212:6d02:0:4044,264
1462857717,2001:470:83ae:2:212:6d02:0:400f,266
1462857717,2001:470:83ae:2:212:6d02:0:4035,264
1462857718,2001:470:83ae:2:212:6d02:0:4043,257
1462857720,2001:470:83ae:2:212:6d02:0:4013,266
1462857721,2001:470:83ae:2:212:6d02:0:4034,267
1462857722,2001:470:83ae:2:212:6d02:0:4040,265
1462857724,2001:470:83ae:2:212:6d02:0:4041,252
1462857725,2001:470:83ae:2:212:6d02:0:4043,266
1462857726,2001:470:83ae:2:212:6d02:0:4042,266
1462857726,2001:470:83ae:2:212:6d02:0:4044,265
1462857727,2001:470:83ae:2:212:6d02:0:400f,267
1462857727,2001:470:83ae:2:212:6d02:0:4035,265
1462857729,2001:470:83ae:2:212:6d02:0:4043,258
1462857730,2001:470:83ae:2:212:6d02:0:4013,267
1462857731,2001:470:83ae:2:212:6d02:0:4034,268
1462857732,2001:470:83ae:2:212:6d02:0:4040,266
1462857734,2001:470:83ae:2:212:6d02:0:4041,253
1462857735,2001:470:83ae:2:212:6d02:0:4043,267
1462857736,2001:470:83ae:2:212:6d02:0:4042,267
1462857736,2001:470:83ae:2:212:6d02:0:4044,266
1462857737,2001:470:83ae:2:212:6d02:0:400f,268
1462857737,2001:470:83ae:2:212:6d02:0:4035,266
1462857739,2001:470:83ae:2:212:6d02:0:4043,259
1462857740,2001:470:83ae:2:212:6d02:0:4013,268
1462857741,2001:470:83ae:2:212:6d02:0:4034,269
1462857742,2001:470:83ae:2:212:6d02:0:4040,267
1462857745,2001:470:83ae:2:212:6d02:0:4041,254
1462857745,2001:470:83ae:2:212:6d02:0:4043,268
1462857745,2001:470:83ae:2:212:6d02:0:4042,268
1462857746,2001:470:83ae:2:212:6d02:0:4044,267
1462857747,2001:470:83ae:2:212:6d02:0:400f,269
1462857747,2001:470:83ae:2:212:6d02:0:4035,267
1462857749,2001:470:83ae:2:212:6d02:0:4043,260
1462857750,2001:470:83ae:2:212:6d02:0:4013,269
1462857751,2001:470:83ae:2:212:6d02:0:4034,270
1462857752,2001:470:83ae:2:212:6d02:0:4040,268
1462857755,2001:470:83ae:2:212:6d02:0:4043,269
1462857755,2001:470:83ae:2:212:6d02:0:4041,255
1462857755,2001:470:83ae:2:212:6d02:0:4042,269
1462857756,2001:470:83ae:2:212:6d02:0:4044,268
1462857757,2001:470:83ae:2:212:6d02:0:400f,270
1462857757,2001:470:83ae:2:212:6d02:0:4035,268
1462857760,2001:470:83ae:2:212:6d02:0:4043,261
1462857760,2001:470:83ae:2:212:6d02:0:4013,270
1462857761,2001:470:83ae:2:212:6d02:0:4034,271
1462857762,2001:470:83ae:2:212:6d02:0:4040,269
1462857765,2001:470:83ae:2:212:6d02:0:4043,270
1462857765,2001:470:83ae:2:212:6d02:0:4042,270
1462857766,2001:470:83ae:2:212:6d02:0:4041,256
1462857766,2001:470:83ae:2:212:6d02:0:4044,269
1462857767,2001:470:83ae:2:212:6d02:0:400f,271
1462857767,2001:470:83ae:2:212:6d02:0:4035,269
1462857770,2001:470:83ae:2:212:6d02:0:4013,271
1462857771,2001:470:83ae:2:212:6d02:0:4034,272
1462857772,2001:470:83ae:2:212:6d02:0:4040,270
1462857775,2001:470:83ae:2:212:6d02:0:4043,271
1462857775,2001:470:83ae:2:212:6d02:0:4042,271
1462857776,2001:470:83ae:2:212:6d02:0:4044,270
1462857776,2001:470:83ae:2:212:6d02:0:4041,257
1462857777,2001:470:83ae:2:212:6d02:0:400f,272
1462857777,2001:470:83ae:2:212:6d02:0:4035,270
1462857780,2001:470:83ae:2:212:6d02:0:4013,272
1462857780,2001:470:83ae:2:212:6d02:0:4043,263
1462857781,2001:470:83ae:2:212:6d02:0:4034,273
1462857782,2001:470:83ae:2:212:6d02:0:4040,271
1462857785,2001:470:83ae:2:212:6d02:0:4043,272
1462857785,2001:470:83ae:2:212:6d02:0:4042,272
1462857786,2001:470:83ae:2:212:6d02:0:4044,271
1462857787,2001:470:83ae:2:212:6d02:0:400f,273
1462857787,2001:470:83ae:2:212:6d02:0:4035,271
1462857790,2001:470:83ae:2:212:6d02:0:4013,273
1462857791,2001:470:83ae:2:212:6d02:0:4034,274
1462857791,2001:470:83ae:2:212:6d02:0:4043,264
1462857792,2001:470:83ae:2:212:6d02:0:4040,272
1462857795,2001:470:83ae:2:212:6d02:0:4043,273
1462857795,2001:470:83ae:2:212:6d02:0:4042,273
1462857796,2001:470:83ae:2:212:6d02:0:4044,272
1462857797,2001:470:83ae:2:212:6d02:0:400f,274
1462857797,2001:470:83ae:2:212:6d02:0:4035,272
1462857797,2001:470:83ae:2:212:6d02:0:4041,259
1462857800,2001:470:83ae:2:212:6d02:0:4013,274
1462857801,2001:470:83ae:2:212:6d02:0:4034,275
1462857801,2001:470:83ae:2:212:6d02:0:4043,265
1462857802,2001:470:83ae:2:212:6d02:0:4040,273
1462857805,2001:470:83ae:2:212:6d02:0:4043,274
1462857805,2001:470:83ae:2:212:6d02:0:4042,274
1462857806,2001:470:83ae:2:212:6d02:0:4044,273
1462857807,2001:470:83ae:2:212:6d02:0:400f,275
1462857807,2001:470:83ae:2:212:6d02:0:4035,273
1462857808,2001:470:83ae:2:212:6d02:0:4041,260
1462857810,2001:470:83ae:2:212:6d02:0:4013,275
1462857811,2001:470:83ae:2:212:6d02:0:4034,276
1462857811,2001:470:83ae:2:212:6d02:0:4043,266
1462857812,2001:470:83ae:2:212:6d02:0:4040,274
1462857815,2001:470:83ae:2:212:6d02:0:4043,275
1462857815,2001:470:83ae:2:212:6d02:0:4042,275
1462857816,2001:470:83ae:2:212:6d02:0:4044,274
1462857817,2001:470:83ae:2:212:6d02:0:400f,276
1462857817,2001:470:83ae:2:212:6d02:0:4035,274
1462857818,2001:470:83ae:2:212:6d02:0:4041,261
1462857820,2001:470:83ae:2:212:6d02:0:4013,276
1462857821,2001:470:83ae:2:212:6d02:0:4034,277
1462857822,2001:470:83ae:2:212:6d02:0:4043,267
1462857822,2001:470:83ae:2:212:6d02:0:4040,275
1462857825,2001:470:83ae:2:212:6d02:0:4043,276
1462857825,2001:470:83ae:2:212:6d02:0:4042,276
1462857826,2001:470:83ae:2:212:6d02:0:4044,275
1462857827,2001:470:83ae:2:212:6d02:0:400f,277
1462857827,2001:470:83ae:2:212:6d02:0:4035,275
1462857829,2001:470:83ae:2:212:6d02:0:4041,262
1462857830,2001:470:83ae:2:212:6d02:0:4013,277
1462857831,2001:470:83ae:2:212:6d02:0:4034,278
1462857832,2001:470:83ae:2:212:6d02:0:4040,276
1462857832,2001:470:83ae:2:212:6d02:0:4043,268
1462857835,2001:470:83ae:2:212:6d02:0:4043,277
1462857835,2001:470:83ae:2:212:6d02:0:4042,277
1462857836,2001:470:83ae:2:212:6d02:0:4044,276
1462857837,2001:470:83ae:2:212:6d02:0:400f,278
1462857837,2001:470:83ae:2:212:6d02:0:4035,276
1462857839,2001:470:83ae:2:212:6d02:0:4041,263
1462857840,2001:470:83ae:2:212:6d02:0:4013,278
1462857841,2001:470:83ae:2:212:6d02:0:4034,279
1462857842,2001:470:83ae:2:212:6d02:0:4040,277
1462857842,2001:470:83ae:2:212:6d02:0:4043,269
1462857845,2001:470:83ae:2:212:6d02:0:4043,278
1462857845,2001:470:83ae:2:212:6d02:0:4042,278
1462857846,2001:470:83ae:2:212:6d02:0:4044,277
1462857847,2001:470:83ae:2:212:6d02:0:400f,279
1462857847,2001:470:83ae:2:212:6d02:0:4035,277
1462857850,2001:470:83ae:2:212:6d02:0:4041,264
1462857850,2001:470:83ae:2:212:6d02:0:4013,279
1462857851,2001:470:83ae:2:212:6d02:0:4034,280
1462857852,2001:470:83ae:2:212:6d02:0:4040,278
1462857853,2001:470:83ae:2:212:6d02:0:4043,270
1462857855,2001:470:83ae:2:212:6d02:0:4043,279
1462857855,2001:470:83ae:2:212:6d02:0:4042,279
1462857857,2001:470:83ae:2:212:6d02:0:4044,278
1462857857,2001:470:83ae:2:212:6d02:0:4035,278
1462857860,2001:470:83ae:2:212:6d02:0:4013,280
1462857860,2001:470:83ae:2:212:6d02:0:4041,265
1462857861,2001:470:83ae:2:212:6d02:0:4034,281
1462857862,2001:470:83ae:2:212:6d02:0:4040,279
1462857863,2001:470:83ae:2:212:6d02:0:4043,271
1462857865,2001:470:83ae:2:212:6d02:0:4043,280
1462857865,2001:470:83ae:2:212:6d02:0:4042,280
1462857867,2001:470:83ae:2:212:6d02:0:400f,281
1462857867,2001:470:83ae:2:212:6d02:0:4044,279
1462857867,2001:470:83ae:2:212:6d02:0:4035,279
1462857870,2001:470:83ae:2:212:6d02:0:4013,281
1462857870,2001:470:83ae:2:212:6d02:0:4034,282
1462857871,2001:470:83ae:2:212:6d02:0:4041,266
1462857872,2001:470:83ae:2:212:6d02:0:4040,280
1462857873,2001:470:83ae:2:212:6d02:0:4043,272
1462857875,2001:470:83ae:2:212:6d02:0:4043,281
1462857875,2001:470:83ae:2:212:6d02:0:4042,281
1462857877,2001:470:83ae:2:212:6d02:0:400f,282
1462857877,2001:470:83ae:2:212:6d02:0:4044,280
1462857877,2001:470:83ae:2:212:6d02:0:4035,280
1462857880,2001:470:83ae:2:212:6d02:0:4013,282
1462857880,2001:470:83ae:2:212:6d02:0:4034,283
1462857881,2001:470:83ae:2:212:6d02:0:4041,267
1462857882,2001:470:83ae:2:212:6d02:0:4040,281
1462857884,2001:470:83ae:2:212:6d02:0:4043,273
1462857884,2001:470:83ae:2:212:6d02:0:4043,282
1462857885,2001:470:83ae:2:212:6d02:0:4042,282
1462857887,2001:470:83ae:2:212:6d02:0:400f,283
1462857887,2001:470:83ae:2:212:6d02:0:4044,281
1462857887,2001:470:83ae:2:212:6d02:0:4035,281
1462857890,2001:470:83ae:2:212:6d02:0:4013,283
1462857890,2001:470:83ae:2:212:6d02:0:4034,284
1462857892,2001:470:83ae:2:212:6d02:0:4041,268
1462857892,2001:470:83ae:2:212:6d02:0:4040,282
1462857894,2001:470:83ae:2:212:6d02:0:4043,274
1462857894,2001:470:83ae:2:212:6d02:0:4043,283
1462857895,2001:470:83ae:2:212:6d02:0:4042,283
1462857897,2001:470:83ae:2:212:6d02:0:400f,284
1462857897,2001:470:83ae:2:212:6d02:0:4044,282
1462857897,2001:470:83ae:2:212:6d02:0:4035,282
1462857900,2001:470:83ae:2:212:6d02:0:4013,284
1462857900,2001:470:83ae:2:212:6d02:0:4034,285
1462857902,2001:470:83ae:2:212:6d02:0:4040,283
1462857902,2001:470:83ae:2:212:6d02:0:4041,269
1462857904,2001:470:83ae:2:212:6d02:0:4043,275
1462857904,2001:470:83ae:2:212:6d02:0:4043,284
1462857905,2001:470:83ae:2:212:6d02:0:4042,284
1462857907,2001:470:83ae:2:212:6d02:0:400f,285
1462857907,2001:470:83ae:2:212:6d02:0:4044,283
1462857907,2001:470:83ae:2:212:6d02:0:4035,283
1462857910,2001:470:83ae:2:212:6d02:0:4013,285
1462857910,2001:470:83ae:2:212:6d02:0:4034,286
1462857912,2001:470:83ae:2:212:6d02:0:4040,284
1462857913,2001:470:83ae:2:212:6d02:0:4041,270
1462857914,2001:470:83ae:2:212:6d02:0:4043,285
1462857915,2001:470:83ae:2:212:6d02:0:4043,276
1462857915,2001:470:83ae:2:212:6d02:0:4042,285
1462857917,2001:470:83ae:2:212:6d02:0:400f,286
1462857917,2001:470:83ae:2:212:6d02:0:4035,284
1462857920,2001:470:83ae:2:212:6d02:0:4034,287
1462857922,2001:470:83ae:2:212:6d02:0:4040,285
1462857923,2001:470:83ae:2:212:6d02:0:4041,271
1462857924,2001:470:83ae:2:212:6d02:0:4043,286
1462857925,2001:470:83ae:2:212:6d02:0:4043,277
1462857925,2001:470:83ae:2:212:6d02:0:4042,286
1462857927,2001:470:83ae:2:212:6d02:0:400f,287
1462857927,2001:470:83ae:2:212:6d02:0:4035,285
1462857927,2001:470:83ae:2:212:6d02:0:4044,285
1462857930,2001:470:83ae:2:212:6d02:0:4034,288
1462857932,2001:470:83ae:2:212:6d02:0:4040,286
1462857934,2001:470:83ae:2:212:6d02:0:4041,272
1462857934,2001:470:83ae:2:212:6d02:0:4043,287
1462857935,2001:470:83ae:2:212:6d02:0:4042,287
1462857935,2001:470:83ae:2:212:6d02:0:4043,278
1462857937,2001:470:83ae:2:212:6d02:0:400f,288
1462857937,2001:470:83ae:2:212:6d02:0:4035,286
1462857937,2001:470:83ae:2:212:6d02:0:4044,286
1462857940,2001:470:83ae:2:212:6d02:0:4034,289
1462857942,2001:470:83ae:2:212:6d02:0:4040,287
1462857944,2001:470:83ae:2:212:6d02:0:4041,273
1462857944,2001:470:83ae:2:212:6d02:0:4043,288
1462857945,2001:470:83ae:2:212:6d02:0:4042,288
1462857946,2001:470:83ae:2:212:6d02:0:4043,279
1462857947,2001:470:83ae:2:212:6d02:0:400f,289
1462857947,2001:470:83ae:2:212:6d02:0:4035,287
1462857947,2001:470:83ae:2:212:6d02:0:4044,287
1462857950,2001:470:83ae:2:212:6d02:0:4034,290
1462857952,2001:470:83ae:2:212:6d02:0:4040,288
1462857954,2001:470:83ae:2:212:6d02:0:4043,289
1462857955,2001:470:83ae:2:212:6d02:0:4041,274
1462857955,2001:470:83ae:2:212:6d02:0:4042,289
1462857956,2001:470:83ae:2:212:6d02:0:4043,280
1462857957,2001:470:83ae:2:212:6d02:0:400f,290
1462857957,2001:470:83ae:2:212:6d02:0:4035,288
1462857957,2001:470:83ae:2:212:6d02:0:4044,288
1462857960,2001:470:83ae:2:212:6d02:0:4034,291
1462857962,2001:470:83ae:2:212:6d02:0:4040,289
1462857964,2001:470:83ae:2:212:6d02:0:4043,290
1462857965,2001:470:83ae:2:212:6d02:0:4042,290
1462857966,2001:470:83ae:2:212:6d02:0:4043,281
1462857967,2001:470:83ae:2:212:6d02:0:400f,291
1462857967,2001:470:83ae:2:212:6d02:0:4035,289
1462857967,2001:470:83ae:2:212:6d02:0:4044,289
1462857970,2001:470:83ae:2:212:6d02:0:4034,292
1462857972,2001:470:83ae:2:212:6d02:0:4040,290
1462857974,2001:470:83ae:2:212:6d02:0:4043,291
1462857975,2001:470:83ae:2:212:6d02:0:4042,291
1462857976,2001:470:83ae:2:212:6d02:0:4041,276
1462857976,2001:470:83ae:2:212:6d02:0:4043,282
1462857977,2001:470:83ae:2:212:6d02:0:400f,292
1462857977,2001:470:83ae:2:212:6d02:0:4035,290
1462857977,2001:470:83ae:2:212:6d02:0:4044,290
1462857980,2001:470:83ae:2:212:6d02:0:4034,293
1462857982,2001:470:83ae:2:212:6d02:0:4040,291
1462857984,2001:470:83ae:2:212:6d02:0:4043,292
1462857985,2001:470:83ae:2:212:6d02:0:4042,292
1462857986,2001:470:83ae:2:212:6d02:0:4041,277
1462857987,2001:470:83ae:2:212:6d02:0:400f,293
1462857987,2001:470:83ae:2:212:6d02:0:4043,283
1462857987,2001:470:83ae:2:212:6d02:0:4035,291
1462857987,2001:470:83ae:2:212:6d02:0:4044,291
1462857990,2001:470:83ae:2:212:6d02:0:4034,294
1462857992,2001:470:83ae:2:212:6d02:0:4040,292
1462857994,2001:470:83ae:2:212:6d02:0:4043,293
1462857995,2001:470:83ae:2:212:6d02:0:4042,293
1462857996,2001:470:83ae:2:212:6d02:0:4041,278
1462857997,2001:470:83ae:2:212:6d02:0:400f,294
1462857997,2001:470:83ae:2:212:6d02:0:4035,292
1462857997,2001:470:83ae:2:212:6d02:0:4043,284
1462857997,2001:470:83ae:2:212:6d02:0:4044,292
1462858000,2001:470:83ae:2:212:6d02:0:4034,295
1462858002,2001:470:83ae:2:212:6d02:0:4040,293
1462858004,2001:470:83ae:2:212:6d02:0:4043,294
1462858005,2001:470:83ae:2:212:6d02:0:4042,294
1462858007,2001:470:83ae:2:212:6d02:0:400f,295
1462858007,2001:470:83ae:2:212:6d02:0:4035,293
1462858007,2001:470:83ae:2:212:6d02:0:4043,285
1462858008,2001:470:83ae:2:212:6d02:0:4044,293
1462858010,2001:470:83ae:2:212:6d02:0:4034,296
1462858012,2001:470:83ae:2:212:6d02:0:4040,294
1462858014,2001:470:83ae:2:212:6d02:0:4043,295
1462858015,2001:470:83ae:2:212:6d02:0:4042,295
1462858017,2001:470:83ae:2:212:6d02:0:400f,296
1462858017,2001:470:83ae:2:212:6d02:0:4035,294
1462858017,2001:470:83ae:2:212:6d02:0:4041,280
1462858018,2001:470:83ae:2:212:6d02:0:4044,294
1462858018,2001:470:83ae:2:212:6d02:0:4043,286
1462858020,2001:470:83ae:2:212:6d02:0:4013,296
1462858020,2001:470:83ae:2:212:6d02:0:4034,297
1462858022,2001:470:83ae:2:212:6d02:0:4040,295
1462858024,2001:470:83ae:2:212:6d02:0:4043,296
1462858025,2001:470:83ae:2:212:6d02:0:4042,296
1462858027,2001:470:83ae:2:212:6d02:0:400f,297
1462858027,2001:470:83ae:2:212:6d02:0:4035,295
1462858028,2001:470:83ae:2:212:6d02:0:4044,295
1462858028,2001:470:83ae:2:212:6d02:0:4041,281
1462858028,2001:470:83ae:2:212:6d02:0:4043,287
1462858030,2001:470:83ae:2:212:6d02:0:4013,297
1462858030,2001:470:83ae:2:212:6d02:0:4034,298
1462858032,2001:470:83ae:2:212:6d02:0:4040,296
1462858034,2001:470:83ae:2:212:6d02:0:4043,297
1462858035,2001:470:83ae:2:212:6d02:0:4042,297
1462858037,2001:470:83ae:2:212:6d02:0:400f,298
1462858037,2001:470:83ae:2:212:6d02:0:4035,296
1462858038,2001:470:83ae:2:212:6d02:0:4044,296
1462858038,2001:470:83ae:2:212:6d02:0:4043,288
1462858038,2001:470:83ae:2:212:6d02:0:4041,282
1462858040,2001:470:83ae:2:212:6d02:0:4013,298
1462858040,2001:470:83ae:2:212:6d02:0:4034,299
1462858042,2001:470:83ae:2:212:6d02:0:4040,297
1462858044,2001:470:83ae:2:212:6d02:0:4043,298
1462858045,2001:470:83ae:2:212:6d02:0:4042,298
1462858047,2001:470:83ae:2:212:6d02:0:400f,299
1462858047,2001:470:83ae:2:212:6d02:0:4035,297
1462858048,2001:470:83ae:2:212:6d02:0:4044,297
1462858049,2001:470:83ae:2:212:6d02:0:4043,289
1462858049,2001:470:83ae:2:212:6d02:0:4041,283
1462858050,2001:470:83ae:2:212:6d02:0:4013,299
1462858050,2001:470:83ae:2:212:6d02:0:4034,300
1462858052,2001:470:83ae:2:212:6d02:0:4040,298
1462858054,2001:470:83ae:2:212:6d02:0:4043,299
1462858055,2001:470:83ae:2:212:6d02:0:4042,299
1462858057,2001:470:83ae:2:212:6d02:0:400f,300
1462858057,2001:470:83ae:2:212:6d02:0:4035,298
1462858058,2001:470:83ae:2:212:6d02:0:4044,298
1462858059,2001:470:83ae:2:212:6d02:0:4043,290
1462858059,2001:470:83ae:2:212:6d02:0:4041,284
1462858060,2001:470:83ae:2:212:6d02:0:4013,300
1462858060,2001:470:83ae:2:212:6d02:0:4034,301
1462858062,2001:470:83ae:2:212:6d02:0:4040,299
1462858064,2001:470:83ae:2:212:6d02:0:4043,300
1462858065,2001:470:83ae:2:212:6d02:0:4042,300
1462858067,2001:470:83ae:2:212:6d02:0:400f,301
1462858067,2001:470:83ae:2:212:6d02:0:4035,299
1462858068,2001:470:83ae:2:212:6d02:0:4044,299
1462858069,2001:470:83ae:2:212:6d02:0:4043,291
1462858070,2001:470:83ae:2:212:6d02:0:4041,285
1462858070,2001:470:83ae:2:212:6d02:0:4013,301
1462858070,2001:470:83ae:2:212:6d02:0:4034,302
1462858072,2001:470:83ae:2:212:6d02:0:4040,300
1462858074,2001:470:83ae:2:212:6d02:0:4043,301
1462858075,2001:470:83ae:2:212:6d02:0:4042,301
1462858077,2001:470:83ae:2:212:6d02:0:400f,302
1462858077,2001:470:83ae:2:212:6d02:0:4035,300
1462858078,2001:470:83ae:2:212:6d02:0:4044,300
1462858080,2001:470:83ae:2:212:6d02:0:4043,292
1462858080,2001:470:83ae:2:212:6d02:0:4013,302
1462858080,2001:470:83ae:2:212:6d02:0:4034,303
1462858080,2001:470:83ae:2:212:6d02:0:4041,286
1462858082,2001:470:83ae:2:212:6d02:0:4040,301
1462858084,2001:470:83ae:2:212:6d02:0:4043,302
1462858085,2001:470:83ae:2:212:6d02:0:4042,302
1462858087,2001:470:83ae:2:212:6d02:0:400f,303
1462858087,2001:470:83ae:2:212:6d02:0:4035,301
1462858088,2001:470:83ae:2:212:6d02:0:4044,301
1462858090,2001:470:83ae:2:212:6d02:0:4043,293
1462858090,2001:470:83ae:2:212:6d02:0:4034,304
1462858091,2001:470:83ae:2:212:6d02:0:4041,287
1462858092,2001:470:83ae:2:212:6d02:0:4040,302
1462858094,2001:470:83ae:2:212:6d02:0:4043,303
1462858095,2001:470:83ae:2:212:6d02:0:4042,303
1462858097,2001:470:83ae:2:212:6d02:0:400f,304
1462858097,2001:470:83ae:2:212:6d02:0:4035,302
1462858098,2001:470:83ae:2:212:6d02:0:4044,302
1462858100,2001:470:83ae:2:212:6d02:0:4034,305
1462858100,2001:470:83ae:2:212:6d02:0:4043,294
1462858101,2001:470:83ae:2:212:6d02:0:4041,288
1462858102,2001:470:83ae:2:212:6d02:0:4040,303
1462858104,2001:470:83ae:2:212:6d02:0:4043,304
1462858105,2001:470:83ae:2:212:6d02:0:4042,304
1462858107,2001:470:83ae:2:212:6d02:0:400f,305
1462858107,2001:470:83ae:2:212:6d02:0:4035,303
1462858108,2001:470:83ae:2:212:6d02:0:4044,303
1462858110,2001:470:83ae:2:212:6d02:0:4034,306
1462858111,2001:470:83ae:2:212:6d02:0:4043,295
1462858112,2001:470:83ae:2:212:6d02:0:4040,304
1462858112,2001:470:83ae:2:212:6d02:0:4041,289
1462858114,2001:470:83ae:2:212:6d02:0:4043,305
1462858115,2001:470:83ae:2:212:6d02:0:4042,305
1462858117,2001:470:83ae:2:212:6d02:0:400f,306
1462858117,2001:470:83ae:2:212:6d02:0:4035,304
1462858118,2001:470:83ae:2:212:6d02:0:4044,304
1462858120,2001:470:83ae:2:212:6d02:0:4034,307
1462858121,2001:470:83ae:2:212:6d02:0:4043,296
1462858122,2001:470:83ae:2:212:6d02:0:4040,305
1462858122,2001:470:83ae:2:212:6d02:0:4041,290
1462858124,2001:470:83ae:2:212:6d02:0:4043,306
1462858125,2001:470:83ae:2:212:6d02:0:4042,306
1462858127,2001:470:83ae:2:212:6d02:0:400f,307
1462858127,2001:470:83ae:2:212:6d02:0:4035,305
1462858128,2001:470:83ae:2:212:6d02:0:4044,305
