00:00:19 fe80::212:6d02:0:400d,fe80::212:6d02:0:304e,23,0,1,3
00:00:19 ,23,,
00:00:19 fe80::212:6d02:0:400d,fe80::212:6d02:0:4035,24,0,1,3
00:00:19 ,24,,
00:00:19 fe80::212:6d02:0:400d,fe80::212:6d02:0:4043,25,0,1,3
00:00:19 ,25,,
00:00:19 fe80::212:6d02:0:400d,fe80::212:6d02:0:3041,26,0,1,3
00:00:19 ,26,,
00:00:20 fe80::212:6d02:0:4034,ff02::1a,24,1,
00:00:20 fe80::212:6d02:0:3041,ff02::1a,23,1,
00:00:20 fe80::212:6d02:0:4043,ff02::1a,23,1,
00:00:20 fe80::212:6d02:0:4013,ff02::1a,23,1,
00:00:20 fe80::212:6d02:0:400f,ff02::1a,23,1,
00:00:20 fe80::212:6d02:0:3005,ff02::1a,23,1,
00:00:20 fe80::212:6d02:0:4035,ff02::1a,24,1,
00:00:25 fe80::212:6d02:0:400d,ff02::1a,27,1,
00:00:27 fe80::212:6d02:0:4034,ff02::1a,25,1,
00:00:27 fe80::212:6d02:0:3041,ff02::1a,24,1,
00:00:27 fe80::212:6d02:0:4043,ff02::1a,24,1,
00:00:27 fe80::212:6d02:0:304e,ff02::1a,24,1,
00:00:27 fe80::212:6d02:0:4035,ff02::1a,25,1,
00:00:28 fe80::212:6d02:0:4013,ff02::1a,24,1,
00:00:28 fe80::212:6d02:0:400f,ff02::1a,24,1,
00:00:28 fe80::212:6d02:0:3005,ff02::1a,24,1,
00:00:29 fe80::212:6d02:0:4013,ff02::2,25,0,1
00:00:29 fe80::212:6d02:0:400f,ff02::2,25,0,1
00:00:29 fe80::212:6d02:0:3005,ff02::2,25,0,1
00:00:29 fe80::212:6d02:0:400d,fe80::212:6d02:0:4013,28,0,1,3
00:00:29 ,28,,
00:00:29 fe80::212:6d02:0:400d,fe80::212:6d02:0:400f,29,0,1,3
00:00:29 ,29,,
00:00:29 fe80::212:6d02:0:400d,fe80::212:6d02:0:3005,30,0,1,3
00:00:29 ,30,,
00:00:39 fe80::212:6d02:0:400d,ff02::1a,31,1,
00:00:43 fe80::212:6d02:0:4034,ff02::1a,26,1,
00:00:44 fe80::212:6d02:0:3041,ff02::1a,25,1,
00:00:44 fe80::212:6d02:0:4013,ff02::1a,26,1,
00:00:44 fe80::212:6d02:0:400f,ff02::1a,26,1,
00:00:44 ,25,,
00:00:44 fe80::212:6d02:0:4035,ff02::1a,26,1,
00:00:44 fe80::212:6d02:0:3005,ff02::1a,26,1,
00:01:02 fe80::212:6d02:0:400d,ff02::1a,32,1,
00:01:12 fe80::212:6d02:0:4034,ff02::1a,27,1,
00:01:12 fe80::212:6d02:0:4043,ff02::1a,26,1,
00:01:12 fe80::212:6d02:0:3041,ff02::1a,26,1,
00:01:12 fe80::212:6d02:0:4013,ff02::1a,27,1,
00:01:12 fe80::212:6d02:0:400f,ff02::1a,27,1,
00:01:13 fe80::212:6d02:0:4035,ff02::1a,27,1,
00:01:13 fe80::212:6d02:0:304e,ff02::1a,26,1,
00:01:13 fe80::212:6d02:0:3005,ff02::1a,27,1,
00:02:07 fe80::212:6d02:0:400d,ff02::1a,33,1,
00:02:17 fe80::212:6d02:0:4034,ff02::1a,28,1,
00:02:17 fe80::212:6d02:0:4013,ff02::1a,28,1,
00:02:18 fe80::212:6d02:0:400f,ff02::1a,28,1,
00:02:18 fe80::212:6d02:0:3041,ff02::1a,27,1,
00:02:18 fe80::212:6d02:0:4035,ff02::1a,28,1,
00:02:18 ,28,,
00:03:54 fe80::212:6d02:0:4034,ff02::1a,29,1,
00:03:54 ,28,,
00:03:55 fe80::212:6d02:0:4013,ff02::1a,29,1,
00:03:55 fe80::212:6d02:0:4035,ff02::1a,29,1,
00:03:55 fe80::212:6d02:0:400f,ff02::1a,29,1,
00:03:55 fe80::212:6d02:0:3041,ff02::1a,28,1,
00:03:55 fe80::212:6d02:0:304e,ff02::1a,28,1,
00:03:56 fe80::212:6d02:0:3005,ff02::1a,29,1,
00:04:03 fe80::212:6d02:0:400d,ff02::1a,34,1,
00:05:06 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,30,2,
00:05:06 ,30,,
00:05:06 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,29,2,
00:05:06 ,29,,
00:05:06 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,30,2,
00:05:06 ,30,,
00:05:07 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,30,2,
00:05:07 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,30,2,
00:05:07 ,30,,
00:05:07 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,30,2,
00:05:07 ,30,,
00:05:07 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,29,2,
00:05:07 ,29,,
00:05:08 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,29,2,
00:05:08 ,29,,
00:05:09 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,30,2,
00:05:09 ,30,,
00:07:10 fe80::212:6d02:0:4034,ff02::1a,31,1,
00:07:10 fe80::212:6d02:0:4013,ff02::1a,31,1,
00:07:10 fe80::212:6d02:0:4035,ff02::1a,31,1,
00:07:10 fe80::212:6d02:0:400f,ff02::1a,31,1,
00:07:11 fe80::212:6d02:0:304e,ff02::1a,30,1,
00:07:11 fe80::212:6d02:0:3041,ff02::1a,30,1,
00:07:14 fe80::212:6d02:0:3005,ff02::1a,31,1,
00:08:34 fe80::212:6d02:0:400d,ff02::1a,35,1,
00:10:03 ,31,,
00:10:03 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,32,2,
00:10:03 ,32,,
00:10:04 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,32,2,
00:10:04 ,32,,
00:10:04 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,32,2,
00:10:04 ,32,,
00:10:04 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,32,2,
00:10:04 ,32,,
00:10:05 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,31,2,
00:10:05 ,31,,
00:10:06 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,31,2,
00:10:06 ,31,,
00:10:09 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,32,2,
00:10:09 ,32,,
00:11:30 fe80::212:6d02:0:4034,ff02::1a,33,1,
00:11:30 fe80::212:6d02:0:4043,ff02::1a,32,1,
00:11:30 fe80::212:6d02:0:4013,ff02::1a,33,1,
00:11:31 fe80::212:6d02:0:4035,ff02::1a,33,1,
00:11:31 fe80::212:6d02:0:400f,ff02::1a,33,1,
00:11:31 fe80::212:6d02:0:304e,ff02::1a,32,1,
00:11:32 fe80::212:6d02:0:3041,ff02::1a,32,1,
00:11:36 fe80::212:6d02:0:3005,ff02::1a,33,1,
00:12:57 fe80::212:6d02:0:400d,ff02::1a,36,1,
00:15:19 ,33,,
00:15:19 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,34,2,
00:15:19 ,34,,
00:15:20 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,34,2,
00:15:20 ,34,,
00:15:20 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,34,2,
00:15:20 ,34,,
00:15:21 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,34,2,
00:15:21 ,34,,
00:15:21 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,33,2,
00:15:21 ,33,,
00:15:22 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,33,2,
00:15:22 ,33,,
00:15:28 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,34,2,
00:15:28 ,34,,
00:15:30 fe80::212:6d02:0:4034,ff02::1a,35,1,
00:15:30 fe80::212:6d02:0:4043,ff02::1a,34,1,
00:15:31 fe80::212:6d02:0:4013,ff02::1a,35,1,
00:15:32 fe80::212:6d02:0:4035,ff02::1a,35,1,
00:15:32 fe80::212:6d02:0:400f,ff02::1a,35,1,
00:15:33 fe80::212:6d02:0:304e,ff02::1a,34,1,
00:15:33 fe80::212:6d02:0:3041,ff02::1a,34,1,
00:15:39 fe80::212:6d02:0:3005,ff02::1a,35,1,
00:16:59 fe80::212:6d02:0:400d,ff02::1a,37,1,
00:19:26 fe80::212:6d02:0:400d,ff02::1a,38,1,
00:20:23 ,35,,
00:20:23 ,35,,
00:20:23 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,36,2,
00:20:23 ,36,,
00:20:24 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,36,2,
00:20:24 ,36,,
00:20:24 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,36,2,
00:20:24 ,36,,
00:20:25 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,36,2,
00:20:25 ,36,,
00:20:26 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,35,2,
00:20:26 ,35,,
00:20:27 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,35,2,
00:20:27 ,35,,
00:20:33 fe80::212:6d02:0:4034,ff02::1a,37,1,
00:20:33 fe80::212:6d02:0:4043,ff02::1a,36,1,
00:20:34 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,36,2,
00:20:34 ,36,,
00:20:35 fe80::212:6d02:0:4013,ff02::1a,37,1,
00:20:35 fe80::212:6d02:0:4035,ff02::1a,37,1,
00:20:36 fe80::212:6d02:0:400f,ff02::1a,37,1,
00:20:37 fe80::212:6d02:0:304e,ff02::1a,36,1,
00:20:37 fe80::212:6d02:0:3041,ff02::1a,36,1,
00:20:46 fe80::212:6d02:0:3005,ff02::1a,37,1,
00:24:21 fe80::212:6d02:0:400d,ff02::1a,39,1,
00:24:31 ,37,,
00:24:31 fe80::212:6d02:0:4034,ff02::1a,38,1,
00:24:33 fe80::212:6d02:0:4013,ff02::1a,38,1,
00:24:33 fe80::212:6d02:0:4035,ff02::1a,38,1,
00:24:34 fe80::212:6d02:0:400f,ff02::1a,38,1,
00:24:35 fe80::212:6d02:0:304e,ff02::1a,37,1,
00:24:36 fe80::212:6d02:0:3041,ff02::1a,37,1,
00:24:45 fe80::212:6d02:0:3005,ff02::1a,38,1,
00:25:40 ,38,,
00:25:40 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,39,2,
00:25:40 ,39,,
00:25:42 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,39,2,
00:25:42 ,39,,
00:25:42 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,39,2,
00:25:42 ,39,,
00:25:43 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,39,2,
00:25:43 ,39,,
00:25:44 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,38,2,
00:25:44 ,38,,
00:25:45 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,38,2,
00:25:45 ,38,,
00:25:55 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,39,2,
00:25:55 ,39,,
00:29:14 fe80::212:6d02:0:4034,ff02::1a,40,1,
00:29:14 ,39,,
00:29:17 fe80::212:6d02:0:4013,ff02::1a,40,1,
00:29:17 fe80::212:6d02:0:4035,ff02::1a,40,1,
00:29:17 fe80::212:6d02:0:400f,ff02::1a,40,1,
00:29:19 fe80::212:6d02:0:304e,ff02::1a,39,1,
00:29:20 fe80::212:6d02:0:3041,ff02::1a,39,1,
00:29:32 fe80::212:6d02:0:3005,ff02::1a,40,1,
00:29:38 fe80::212:6d02:0:400d,ff02::1a,40,1,
00:30:33 ,40,,
00:30:33 ,40,,
00:30:33 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,41,2,
00:30:33 ,41,,
00:30:35 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,41,2,
00:30:35 ,41,,
00:30:35 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,41,2,
00:30:35 ,41,,
00:30:36 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,41,2,
00:30:36 ,41,,
00:30:38 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,40,2,
00:30:38 ,40,,
00:30:39 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,40,2,
00:30:39 ,40,,
00:30:51 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,41,2,
00:30:51 ,41,,
00:33:10 fe80::212:6d02:0:4034,ff02::1a,42,1,
00:33:10 fe80::212:6d02:0:4043,ff02::1a,41,1,
00:33:13 fe80::212:6d02:0:4013,ff02::1a,42,1,
00:33:13 fe80::212:6d02:0:4035,ff02::1a,42,1,
00:33:14 fe80::212:6d02:0:400f,ff02::1a,42,1,
00:33:16 fe80::212:6d02:0:304e,ff02::1a,41,1,
00:33:17 fe80::212:6d02:0:3041,ff02::1a,41,1,
00:33:30 fe80::212:6d02:0:3005,ff02::1a,42,1,
00:33:44 ,239,,
00:33:53 fe80::212:6d02:0:400d,ff02::1a,41,1,
00:35:40 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,43,2,
00:35:40 ,43,,
00:35:40 ,42,,
00:35:43 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,43,2,
00:35:43 ,43,,
00:35:43 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,43,2,
00:35:43 ,43,,
00:35:44 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,43,2,
00:35:44 ,43,,
00:35:46 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,42,2,
00:35:46 ,42,,
00:35:48 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,42,2,
00:35:48 ,42,,
00:36:01 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,43,2,
00:36:01 ,43,,
00:37:16 fe80::212:6d02:0:4034,ff02::1a,44,1,
00:37:16 fe80::212:6d02:0:4043,ff02::1a,43,1,
00:37:20 fe80::212:6d02:0:4013,ff02::1a,44,1,
00:37:20 fe80::212:6d02:0:4035,ff02::1a,44,1,
00:37:21 fe80::212:6d02:0:400f,ff02::1a,44,1,
00:37:23 fe80::212:6d02:0:304e,ff02::1a,43,1,
00:37:24 fe80::212:6d02:0:3041,ff02::1a,43,1,
00:37:38 fe80::212:6d02:0:400d,ff02::1a,42,1,
00:37:39 fe80::212:6d02:0:3005,ff02::1a,44,1,
00:40:07 ,253,,
00:40:49 fe80::212:6d02:0:4034,ff02::1a,45,1,
00:40:53 fe80::212:6d02:0:4013,ff02::1a,45,1,
00:40:53 fe80::212:6d02:0:4035,ff02::1a,45,1,
00:40:54 fe80::212:6d02:0:400f,ff02::1a,45,1,
00:40:57 fe80::212:6d02:0:304e,ff02::1a,44,1,
00:40:58 fe80::212:6d02:0:3041,ff02::1a,44,1,
00:40:58 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,46,2,
00:40:58 ,46,,
00:40:59 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,45,2,
00:40:59 ,45,,
00:41:02 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,46,2,
00:41:02 ,46,,
00:41:02 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,46,2,
00:41:02 ,46,,
00:41:03 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,46,2,
00:41:03 ,46,,
00:41:05 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,45,2,
00:41:05 ,45,,
00:41:07 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,45,2,
00:41:07 ,45,,
00:41:14 fe80::212:6d02:0:3005,ff02::1a,45,1,
00:41:23 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,46,2,
00:41:23 ,46,,
00:42:31 fe80::212:6d02:0:400d,ff02::1a,43,1,
00:46:01 fe80::212:6d02:0:400d,ff02::1a,44,1,
00:46:03 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,47,2,
00:46:03 ,47,,
00:46:03 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,46,2,
00:46:03 ,46,,
00:46:06 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,47,2,
00:46:06 ,47,,
00:46:06 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,47,2,
00:46:06 ,47,,
00:46:08 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,47,2,
00:46:08 ,47,,
00:46:10 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,46,2,
00:46:10 ,46,,
00:46:12 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,46,2,
00:46:12 ,46,,
00:46:30 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,47,2,
00:46:30 ,47,,
00:46:56 fe80::212:6d02:0:4034,ff02::1a,48,1,
00:46:57 fe80::212:6d02:0:4043,ff02::1a,47,1,
00:47:00 fe80::212:6d02:0:4013,ff02::1a,48,1,
00:47:00 fe80::212:6d02:0:4035,ff02::1a,48,1,
00:47:02 fe80::212:6d02:0:400f,ff02::1a,48,1,
00:47:04 fe80::212:6d02:0:304e,ff02::1a,47,1,
00:47:06 fe80::212:6d02:0:3041,ff02::1a,47,1,
00:47:25 fe80::212:6d02:0:3005,ff02::1a,48,1,
00:49:15 fe80::212:6d02:0:400d,ff02::1a,45,1,
00:49:51 fe80::212:6d02:0:4034,ff02::1a,49,1,
00:49:52 fe80::212:6d02:0:4043,ff02::1a,48,1,
00:49:56 fe80::212:6d02:0:4013,ff02::1a,49,1,
00:49:56 fe80::212:6d02:0:4035,ff02::1a,49,1,
00:49:57 fe80::212:6d02:0:400f,ff02::1a,49,1,
00:50:00 ,48,,
00:50:02 fe80::212:6d02:0:3041,ff02::1a,48,1,
00:50:21 fe80::212:6d02:0:3005,ff02::1a,49,1,
00:51:05 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,50,2,
00:51:05 ,50,,
00:51:05 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,49,2,
00:51:05 ,49,,
00:51:09 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,50,2,
00:51:09 ,50,,
00:51:09 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,50,2,
00:51:09 ,50,,
00:51:11 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,50,2,
00:51:11 ,50,,
00:51:13 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,49,2,
00:51:13 ,49,,
00:51:16 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,49,2,
00:51:16 ,49,,
00:51:36 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,50,2,
00:51:36 ,50,,
00:53:47 fe80::212:6d02:0:400d,ff02::1a,46,1,
00:54:08 fe80::212:6d02:0:4034,ff02::1a,51,1,
00:54:09 fe80::212:6d02:0:4043,ff02::1a,50,1,
00:54:13 fe80::212:6d02:0:4013,ff02::1a,51,1,
00:54:13 fe80::212:6d02:0:4035,ff02::1a,51,1,
00:54:15 ,51,,
00:54:18 fe80::212:6d02:0:304e,ff02::1a,50,1,
00:54:20 fe80::212:6d02:0:3041,ff02::1a,50,1,
00:54:41 fe80::212:6d02:0:3005,ff02::1a,51,1,
00:56:05 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,52,2,
00:56:05 ,52,,
00:56:05 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,51,2,
00:56:05 ,51,,
00:56:09 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,52,2,
00:56:09 ,52,,
00:56:09 ,52,,
00:56:09 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,52,2,
00:56:09 ,52,,
00:56:11 ,52,,
00:56:11 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,52,2,
00:56:11 ,52,,
00:56:14 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,51,2,
00:56:14 ,51,,
00:56:16 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,51,2,
00:56:16 ,51,,
00:56:39 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,52,2,
00:56:39 ,52,,
00:57:49 fe80::212:6d02:0:400d,ff02::1a,47,1,
00:58:37 fe80::212:6d02:0:4034,ff02::1a,53,1,
00:58:37 fe80::212:6d02:0:4043,ff02::1a,52,1,
00:58:42 fe80::212:6d02:0:4013,ff02::1a,53,1,
00:58:42 fe80::212:6d02:0:4035,ff02::1a,53,1,
00:58:44 fe80::212:6d02:0:400f,ff02::1a,53,1,
00:58:48 fe80::212:6d02:0:304e,ff02::1a,52,1,
00:58:50 fe80::212:6d02:0:3041,ff02::1a,52,1,
00:59:13 ,53,,
01:00:59 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,54,2,
01:00:59 ,54,,
01:00:59 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,53,2,
01:00:59 ,53,,
01:01:04 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,54,2,
01:01:04 ,54,,
01:01:04 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,54,2,
01:01:04 ,54,,
01:01:06 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,54,2,
01:01:06 ,54,,
01:01:09 fe80::212:6d02:0:304e,fe80::212:6d02:0:400d,53,2,
01:01:09 ,53,,
01:01:12 fe80::212:6d02:0:3041,fe80::212:6d02:0:400d,53,2,
01:01:12 ,53,,
01:01:36 fe80::212:6d02:0:3005,fe80::212:6d02:0:400d,54,2,
01:01:36 ,54,,
01:02:26 fe80::212:6d02:0:4034,ff02::1a,55,1,
01:02:26 fe80::212:6d02:0:4043,ff02::1a,54,1,
01:02:32 fe80::212:6d02:0:4013,ff02::1a,55,1,
01:02:32 fe80::212:6d02:0:4035,ff02::1a,55,1,
01:02:33 fe80::212:6d02:0:400f,ff02::1a,55,1,
01:02:37 fe80::212:6d02:0:304e,ff02::1a,54,1,
01:02:39 fe80::212:6d02:0:3041,ff02::1a,54,1,
01:03:04 ,55,,
01:03:27 fe80::212:6d02:0:400d,ff02::1a,48,1,
01:06:08 fe80::212:6d02:0:4034,fe80::212:6d02:0:400d,56,2,
01:06:08 fe80::212:6d02:0:4043,fe80::212:6d02:0:400d,55,2,
01:06:08 ,55,,
01:06:14 fe80::212:6d02:0:4035,fe80::212:6d02:0:400d,56,2,
01:06:14 ,56,,
01:06:15 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,56,2,
01:06:15 ,56,,
01:06:16 fe80::212:6d02:0:400f,fe80::212:6d02:0:400d,56,2,
01:06:16 ,56,,
